Created Date;UTM_Campaign;UTM_Content ;UTM_Term;Account Owner Territory;Marketo Qualification Level;Marketo Interest Level;Account Status;Unmatched;Hand Raiser;UTM_Medium
11/11/2022;fy22-amer-email_marketing_platform;;platform_for_email_marketing|email service provider|p|g|c||542343389186#Cj0KCQiAgribBhDkARIsAASA5bv7mjx6IFrIuIfV7mXWdmXRnKgUfbiN9HmnAetQnaXo7l-0sjdRI6EaAsOsEALw_wcB;;Medium;High;Unassigned;0;1;paid-search
12/28/2022;fy22-amer-acq_e_retention-marketing;mt_retention_ad_copy_fy22;customer-retention_em|customer retention tips|e|g|c||572731153894;SMB AMER - Central;High;Medium;Assigned;0;0;paid-search
11/9/2022;fy22-amer-email_marketing;undefined;email_personalization|email personalization|p|g|c||542343389438;SMB AMER - East;Medium;Medium;Assigned;0;0;paid-search
12/16/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Emerging Ent - West - 1;High;Low;Assigned;0;0;paid-content-syndication
12/13/2022;fy23-q4-amer-modern_customer_retention_guide;;;;Medium;Low;No Account Mapped;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
12/21/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 1;Medium;Low;Assigned;0;0;paid-content-syndication
1/9/2023;fy22-amer-email_marketing;mt_email_marketing_platform_ad_copy_fy21;email_marketing|email marketing|p|g|c||542343632615;;Medium;Low;No Account Mapped;1;0;paid-search
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - West - 1;High;Low;Unassigned;0;0;paid-content-syndication
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Medium;Low;Assigned;0;0;paid-content-syndication
12/15/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 2;Low;Low;Assigned;0;0;paid-content-syndication
1/17/2023;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze-pricing_em|braze pricing|e|g|c||502656816223#Cj0KCQiAq5meBhCyARIsAJrtdr4bNB0K06EI1tRvXUFs-TZwJCDNLTPSfBqw5kqbI4rq_GwUJ7VgbmwaAgpsEALw_wcB;;Low;Low;No Account Mapped;1;0;paid-search
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;;Low;Low;Unassigned;0;0;paid-content-syndication
12/18/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - East - 2;Low;Low;Assigned;0;0;paid-content-syndication
12/15/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Scale - Central;Low;Low;Assigned;0;0;paid-content-syndication
12/1/2022;fy23-q4-amer-bau_retint;inspiration_guide;undefined;;Medium;Low;No Account Mapped;1;0;paid-social
1/23/2023;fy23-q4-amer-loyalty_guide;;;AMER Enterprise - West;High;Low;Unassigned;0;0;paid-content-syndication
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
12/27/2022;fy23-q4-amer-remarketing_allsite;inspiration_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
1/12/2023;fy22-amer-brand_l_brand;;Braze-Channels_PM|braze sms|p|g|c||630541626237#Cj0KCQiA_P6dBhD1ARIsAAGI7HCWqtp9VMWd9SwENTKvkts8ugXVddV3xnSppd7UI4WmbKZKBKZeoXoaAjzJEALw_wcB;;High;High;No Account Mapped;1;1;paid-search
12/12/2022;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_em_kw|braze|e|g|c||587080375402#CjwKCAiAv9ucBhBXEiwA6N8nYJK2veg7FRdifmRwSS4yC0sizU2LqvpDKpnZd3WbjhOfPoCCURZRghoCkRwQAvD_BwE;AMER Emerging Ent - West - 2;High;;Assigned;0;0;paid-search
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Enterprise - East;Medium;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
1/30/2023;fy24-q2-amer-what_is_customer_engagement_guide;;;;High;Low;No Account Mapped;0;0;paid-content-syndication
1/25/2023;fy22-amer-email_marketing_platform;undefined;platform_for_email_marketing|email service provider|p|g|c||542343389186;;Low;Low;No Account Mapped;1;1;paid-search
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - East - 2;High;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Scale - Central;Medium;Low;Unassigned;0;0;paid-content-syndication
1/20/2023;fy23-q4-amer-loyalty_guide;;;AMER Emerging Ent - West - 2;High;Low;Assigned;0;0;paid-content-syndication
12/12/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - East - 2;Medium;Low;Assigned;0;0;paid-content-syndication
1/4/2023;Acq_M_Engagement-Lifecycle_NA*2019-CustEng-eBook;undefined;lifecycle-marketing_pm|lifecycle marketing|p|g|c||379480664589;AMER Emerging Ent - West - 1;High;Medium;Assigned;0;0;paid-search
1/20/2023;fy23-q4-amer-bau_retint;retention_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/22/2022;fy23-q4-amer-bau_retskill;retention_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
1/23/2023;fy23-q4-amer-bau_retint;customer_engagement_ebook;undefined;;High;Low;No Account Mapped;1;0;paid-social
11/28/2022;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_em_kw|braze|e|g|c||502608598011#Cj0KCQiA1ZGcBhCoARIsAGQ0kkqjZc0oCnAqQCC4jkIRBVkJUn3yfzxx3L_57T2-0foszyzTwJ48W8oaAoX8EALw_wcB;AMER Emerging Ent - West - 1;High;;Customer;0;0;paid-search
12/15/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
12/21/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 1;Medium;Low;Assigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Scale - Central;Medium;Low;Customer;0;0;paid-content-syndication
12/18/2022;fy23-q4-amer-retail_inspiration_guide;;;GSA CPG;Low;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - West - 2;Low;Low;Assigned;0;0;paid-content-syndication
12/5/2022;fy22-q1-amer-customer_engagement_review;customer_engagement_review;customer_engagement|customer engagement|p|g|c||499350053175;AMER Emerging Ent - West - 2;High;Medium;Assigned;0;0;paid-search
1/26/2023;fy23-q4-amer-bau_retint;customer_engagement_ebook;undefined;SMB AMER - East;High;Medium;Assigned;0;0;paid-social
1/12/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Enterprise - Central;High;Low;Unassigned;0;0;paid-content-syndication
12/4/2022;fy22-q1-amer-customer_engagement_review;customer_engagement_review;customer_engagement_solutions|customer engagement solutions|p|g|m||499462873406;;High;Low;No Account Mapped;1;0;paid-search
12/17/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - East - 2;High;Low;Assigned;0;0;paid-content-syndication
1/10/2023;fy23-q4-amer-bau_retint;retention_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
1/31/2023;fy23-q4-amer-bau_retint;customer_engagement_ebook;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - East - 2;Low;Low;Assigned;0;0;paid-content-syndication
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
12/28/2022;fy22-amer-email_marketing;mt_email_marketing_platform_ad_copy_fy21;email_marketing|email marketing|p|g|m||542343632615;;Medium;Low;No Account Mapped;1;0;paid-search
12/13/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - West - 2;Medium;Low;Customer;0;0;paid-content-syndication
12/23/2022;fy22-amer-email_marketing;mt_email_marketing_platform_ad_copy_fy21;email_marketing|email marketing|p|g|m||542343632615;;Medium;Low;No Account Mapped;1;0;paid-search
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - West - 1;Medium;Low;Unassigned;0;0;paid-content-syndication
12/23/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Emerging Ent - West - 1;High;Low;Assigned;0;0;paid-content-syndication
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 2;Medium;Low;Assigned;0;0;paid-content-syndication
12/21/2022;fy23-q4-amer-customer_engagement_review_qsr;;;;Medium;Low;No Account Mapped;0;0;paid-content-syndication
12/8/2022;fy22-amer-email_marketing;mt_email_marketing_platform_ad_copy_fy21;email_marketing|email marketing|p|g|c||542343632615;;High;Low;No Account Mapped;1;0;paid-search
12/16/2022;fy23-q4-amer-customer_engagement_review_qsr;;;GSA AMER - West;Low;Low;Customer via Business Unit;0;0;paid-content-syndication
1/12/2023;fy22-amer-email_marketing_platform;undefined;email_marketing_services|email marketing services|p|g|m||516472499212;;Low;Low;No Account Mapped;1;0;paid-search
12/17/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
12/21/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 2;Medium;Low;Assigned;0;0;paid-content-syndication
1/23/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Emerging Ent - West - 2;High;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - West - 2;Low;Low;Assigned;0;0;paid-content-syndication
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Scale - Central;Low;Low;Assigned;0;0;paid-content-syndication
1/17/2023;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - East - 2;High;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 2;Medium;Low;Assigned;0;0;paid-content-syndication
1/9/2023;fy23-q4-amer-inmail_email_marketing_gurus;email_inspiration_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
1/23/2023;fy22-amer-email_marketing;mt_email_marketing_platform_ad_copy_fy21;email_marketing|email marketing|p|g|c||542343632615;;High;Low;No Account Mapped;1;0;paid-search
1/23/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Emerging Ent - West - 2;High;Low;Assigned;0;0;paid-content-syndication
1/9/2023;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_pm_kw|braze|p|g|c||502699581794;AMER Emerging Ent - West - 1;Medium;Low;Customer;0;0;paid-search
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
12/14/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Scale - Central;Low;Low;Assigned;0;0;paid-content-syndication
1/20/2023;fy23-q4-amer-loyalty_guide;;;AMER Enterprise - East;High;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Enterprise - Strat;Low;Low;Unassigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 1;Medium;Low;Unassigned;0;0;paid-content-syndication
1/12/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Enterprise - Central;High;Low;Unassigned;0;0;paid-content-syndication
1/14/2023;fy23-q4-amer-mobile_marketing;inapp_message_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/21/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
1/9/2023;fy22-amer-comp_direct_competitors_iterable;undefined;|iterable software|e|g|c||525035464045;;Medium;Low;No Account Mapped;1;0;paid-search
12/21/2022;fy23-q4-amer-customer_engagement_review_canada;;;;Medium;Low;Unassigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
1/17/2023;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 1;Medium;Low;Assigned;0;0;paid-content-syndication
1/20/2023;fy23-q4-amer-bau_ccmskill;measurement_guide;undefined;SMB AMER - East;High;Medium;Assigned;0;0;paid-social
1/17/2023;fy23-q4-amer-customer_engagement_review_canada;;;AMER Scale - Central;Low;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
11/16/2022;fy22-amer-email_marketing_platform;;software_for_email_marketing|platform for email marketing|p|g|c||542343389201#Cj0KCQiAsdKbBhDHARIsANJ6-jdY5hKQfYAoBWkwyVg8ARdLAsC2Gyjg43Guj1K7GWdE3eiPSnZi3-waAvOaEALw_wcB;AMER Scale - Central;High;;Assigned;0;0;paid-search
11/7/2022;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_em_kw|braze|e|g|c||502608598011;;High;Medium;Agency (Solutions Partners);0;0;paid-search
1/18/2023;Acq_M_Engagement-Lifecycle_NA*2019-CustEng-eBook;undefined;customer-lifecycle_pm|customer lifecycle|p|g|c||379480664574;;High;Low;No Account Mapped;1;0;paid-search
11/11/2022;fy23-q4-amer-bau_retint;inspiration_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
1/5/2023;fy23-q4-amer-bau_retint;retention_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
12/2/2022;fy22-amer-email_marketing_platform;;platform_for_email_marketing|email service provider|p|g|c||542343389186#Cj0KCQiA4aacBhCUARIsAI55maHOFVlI3EJnmDyoWy-DE6USQbA7eQiplC4rfR0qcnEfR1P6KbrvXwoaAlM_EALw_wcB;;Medium;;No Account Mapped;1;0;paid-search
12/21/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Enterprise - Strat;Low;Low;Assigned;0;0;paid-content-syndication
1/17/2023;fy23-q4-amer-bau_retint;retention_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - East - 2;Medium;Low;Assigned;0;0;paid-content-syndication
1/24/2023;fy22-amer-push_and_messaging;mt_push_and_messaging_ad_copy_fy22;|web push|e|g|c||624590675262#CjwKCAiAoL6eBhA3EiwAXDom5tpoPKZLbV49g3hGg3U8wE1dlO4YweLfzs9FRgNg6SQRYeEukRIWnRoCAlcQAvD_BwE;SMB AMER - Central;High;High;Assigned;0;0;paid-search
1/17/2023;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_em_kw|braze|e|g|c||502608598011;;Medium;Low;No Account Mapped;1;0;paid-search
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Scale - Central;Low;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
12/21/2022;fy23-q4-amer-customer_engagement_review_qsr;;;;Low;Low;Unassigned;0;0;paid-content-syndication
12/12/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Enterprise - Central;Low;Low;Unassigned;0;0;paid-content-syndication
1/17/2023;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
12/13/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - West - 2;Low;Low;Assigned;0;0;paid-content-syndication
12/21/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 2;Low;Low;Unassigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Enterprise - Central;Low;Low;Assigned;0;0;paid-content-syndication
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
12/13/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - East - 2;Low;Low;Assigned;0;0;paid-content-syndication
12/21/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Enterprise - Strat;Low;Low;Assigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - West - 1;Medium;Low;Assigned;0;0;paid-content-syndication
12/21/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 2;Low;Low;Unassigned;0;0;paid-content-syndication
11/13/2022;fy23-q4-amer-bau_retint;inspiration_guide;undefined;;Low;Low;No Account Mapped;1;0;paid-social
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Enterprise - Strat;Low;Low;Assigned;0;0;paid-content-syndication
12/23/2022;fy22-amer-email_marketing;undefined;email_marketing|email marketing|p|g|m||542343389210;;High;High;No Account Mapped;1;1;paid-search
12/15/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;;High;Low;No Account Mapped;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 2;Low;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 1;Medium;Low;Unassigned;0;0;paid-content-syndication
1/23/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Emerging Ent - West - 1;Medium;Low;Unassigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Enterprise - Central;Medium;Low;Customer;0;0;paid-content-syndication
1/22/2023;fy23-q4-amer-bau_retint;customer_engagement_ebook;undefined;AMER Scale - Central;High;Medium;Assigned;0;0;paid-social
12/21/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Emerging Ent - East - 2;Medium;Low;Assigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - East - 2;Low;Low;Assigned;0;0;paid-content-syndication
1/26/2023;fy23-q4-amer-bau_smb;retention_guide;undefined;;Low;Low;No Account Mapped;1;0;paid-social
12/28/2022;fy22-amer-marketing_automation;mt_marketing_automation_ad_copy_fy22;|marketing automation|p|g|c||511889409827;;Low;High;No Account Mapped;1;1;paid-search
12/21/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Scale - West - 1;Medium;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;;Low;Low;No Account Mapped;0;0;paid-content-syndication
1/17/2023;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - West - 2;Low;Low;Assigned;0;0;paid-content-syndication
12/15/2022;fy22-amer-email_marketing;mt_email_marketing_platform_ad_copy_fy21;email_marketing|email marketing|p|g|c||542343632615;;Medium;Low;No Account Mapped;1;0;paid-search
11/30/2022;fy23-q4-amer-bau_smb;customer_engagement_ebook;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/6/2022;fy23-q4-amer-bau_smb;customer_engagement_ebook;undefined;;High;Low;No Account Mapped;1;0;paid-social
11/14/2022;fy23-q4-amer-bau_smb;customer_engagement_ebook;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/13/2022;fy23-q4-amer-modern_customer_retention_guide;;;GSA CPG;Low;Low;Assigned;0;0;paid-content-syndication
12/21/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Enterprise - Strat;Low;Low;Assigned;0;0;paid-content-syndication
1/12/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Enterprise - Central;High;Low;Unassigned;0;0;paid-content-syndication
12/13/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Enterprise - West;Low;Low;Unassigned;0;0;paid-content-syndication
12/21/2022;fy23-q4-amer-customer_engagement_review_canada;;;;Medium;Low;Unassigned;0;0;paid-content-syndication
